Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000066044.15,13132.2062334209,-0.132180702651833,0.0364422239085262,-3.62713052264923,0.000286588442432629,0.000945064879454999,ENSG00000066044,ELAVL1
ENSG00000066084.13,7114.3080168205,-0.188805011133016,0.0545017614199413,-3.46420016920656,0.000531810622301032,0.00165101770659505,ENSG00000066084,DIP2B
ENSG00000066117.15,9465.50728497596,-0.200304839746006,0.0274810432477391,-7.28883681526482,3.12642451109213e-13,3.82477094034679e-12,ENSG00000066117,SMARCD1
ENSG00000066135.13,6754.67856385665,-0.0699781212071448,0.0524887474468609,-1.33320234547395,0.182465409861103,0.271654865445538,ENSG00000066135,KDM4A
ENSG00000066136.21,3060.09552366642,-0.0260900077767366,0.0597161363073289,-0.436900465938795,0.662183534015596,0.744156880265827,ENSG00000066136,NFYC
ENSG00000066279.19,1938.04339298218,-0.611956268173216,0.152407760945697,-4.01525660094997,5.93811531754547e-05,0.000226285959507556,ENSG00000066279,ASPM
ENSG00000066322.15,327.55264041619,0.0830163910009284,0.0904325569490685,0.917992300579129,0.35862289678227,0.466432512957809,ENSG00000066322,ELOVL1
ENSG00000066379.15,409.896876076395,0.142364599296936,0.0985830577232464,1.44410817218308,0.148708549666517,0.229501807887253,ENSG00000066379,ZNRD1
ENSG00000066382.17,2482.55664757904,0.317817947785351,0.0484355541785094,6.56166638692792,5.3209757037855e-11,5.08385845949513e-10,ENSG00000066382,MPPED2
ENSG00000066422.6,2444.1042242545,-0.0180522862057486,0.0442745731632315,-0.407734844539177,0.683468352924432,0.763243141139356,ENSG00000066422,ZBTB11
ENSG00000066427.25,2412.52128722375,0.184155977181074,0.0623861753923908,2.95187156485851,0.00315854277575961,0.00817382727799047,ENSG00000066427,ATXN3
ENSG00000066455.13,2632.1614964288,0.198761646752051,0.0538720667193548,3.68951218796738,0.000224684464523154,0.000755806054154994,ENSG00000066455,GOLGA5
ENSG00000066468.24,3298.97633141099,-0.507861108692532,0.127712769503956,-3.97658832914746,6.99110382462537e-05,0.000262746719870156,ENSG00000066468,FGFR2
ENSG00000066557.6,6308.03951132807,0.10282251839633,0.0408243003330772,2.51865965999225,0.0117802461774868,0.026158892360188,ENSG00000066557,LRRC40
ENSG00000066583.12,893.593467735419,-0.00643798485382482,0.0594814081611014,-0.10823524615268,0.913809086785913,0.940815255797075,ENSG00000066583,ISOC1
ENSG00000066629.18,3233.3994779574,0.0100407244495396,0.0686002550395945,0.146365701464875,0.883632701945825,0.92078968791966,ENSG00000066629,EML1
ENSG00000066651.20,1150.96925529188,0.159689454539111,0.064150746048499,2.48928444913772,0.0128000509722864,0.0280516030727031,ENSG00000066651,TRMT11
ENSG00000066654.14,3733.86840901314,-0.0902621366827687,0.0554350546327998,-1.62825016193567,0.103471852393688,0.169229413365568,ENSG00000066654,THUMPD1
ENSG00000066697.15,3039.43841978516,-0.0846092584473901,0.0921926462924009,-0.917744113549371,0.358752846844292,0.466537034845532,ENSG00000066697,MSANTD3
ENSG00000066735.15,3912.69534721583,0.625492411439077,0.0748082858710292,8.36127180507031,6.2045713741658e-17,1.05883566290647e-15,ENSG00000066735,KIF26A
ENSG00000066739.12,5700.12039125202,-0.048236267198404,0.0399375193087924,-1.20779327392487,0.227126789309321,0.324049723215085,ENSG00000066739,ATG2B
ENSG00000066777.9,10176.7724290694,0.11361717076097,0.0361461691315379,3.14327004744294,0.00167071628100974,0.00463374820189986,ENSG00000066777,ARFGEF1
ENSG00000066827.16,380.53339954423,-0.00574153148949195,0.109596935482972,-0.0523877010264031,0.958219773819975,0.970188833771792,ENSG00000066827,ZFAT
ENSG00000066855.16,1639.98151120916,-0.0430891681141382,0.0549412201483745,-0.7842775969986,0.432877241952109,0.540508115980218,ENSG00000066855,MTFR1
ENSG00000066926.13,1780.80860929726,-0.0486056215041781,0.0532214048000242,-0.9132720507249,0.361099478055247,0.46885983558865,ENSG00000066926,FECH
ENSG00000066933.16,11338.438530444,-0.0413501239674257,0.0650907047445781,-0.635269262019628,0.525252817294897,0.625642434252284,ENSG00000066933,MYO9A
ENSG00000067048.17,3513.53415933851,-0.178195798606267,0.0569693691410787,-3.12792297497597,0.00176046310109645,0.00485586353505506,ENSG00000067048,DDX3Y
ENSG00000067057.18,2214.94650933511,-0.691818703034208,0.0780724946708624,-8.86123475304297,7.91330353252468e-19,1.5462324351888e-17,ENSG00000067057,PFKP
ENSG00000067064.13,9396.42055728479,0.0246421357987386,0.0314360534104656,0.783881344040941,0.433109737511645,0.540531392743986,ENSG00000067064,IDI1
ENSG00000067082.15,4026.8114778361,0.50823718347898,0.0560896088623893,9.06116469319466,1.29064965669399e-19,2.68028467548816e-18,ENSG00000067082,KLF6
ENSG00000067113.17,593.979995760586,0.398047521094985,0.113275413095218,3.51397986746155,0.000441446269112205,0.00139355048369994,ENSG00000067113,PLPP1
ENSG00000067141.17,13150.3209754243,-0.122385590717439,0.041837573467539,-2.92525547191201,0.00344173546092908,0.00884112948908462,ENSG00000067141,NEO1
ENSG00000067167.8,3440.00552877553,-0.0593848370099449,0.0510234389012668,-1.16387366843027,0.244475212007375,0.343885643043066,ENSG00000067167,TRAM1
ENSG00000067177.15,757.92560860367,-0.114862278975061,0.0657767311526889,-1.74624486444042,0.0807684119747787,0.137745938380768,ENSG00000067177,PHKA1
ENSG00000067182.8,995.997989695317,0.058020895732691,0.0860567804604727,0.674216435035481,0.500173722320047,0.601184602241372,ENSG00000067182,TNFRSF1A
ENSG00000067191.16,2920.7712083639,0.295469390531292,0.062735709626013,4.70974812100917,2.48023110185576e-06,1.22250386676013e-05,ENSG00000067191,CACNB1
ENSG00000067208.16,1567.30120357615,-0.169235444019714,0.114409908506314,-1.4792026864559,0.13908615178619,0.217158992300447,ENSG00000067208,EVI5
ENSG00000067221.14,1080.94227573854,-0.0110740118681769,0.076802017585519,-0.144189074926919,0.885351167740531,0.921921407132195,ENSG00000067221,STOML1
ENSG00000067225.20,23494.3691094351,0.0976797333495986,0.0428551746311779,2.27929845556002,0.0226493297861333,0.0461134628800808,ENSG00000067225,PKM
ENSG00000067248.11,4349.57680780377,0.125009916133927,0.043511615072321,2.87302404027401,0.00406563177584403,0.0102345417014034,ENSG00000067248,DHX29
ENSG00000067334.14,4453.02753979056,-0.0227290882439661,0.0360201405140582,-0.631010537982084,0.528033634162526,0.628061590421091,ENSG00000067334,DNTTIP2
ENSG00000067365.15,643.402546254536,0.122398279153288,0.103265416743788,1.18527850865087,0.235907347876388,0.33468156263764,ENSG00000067365,METTL22
ENSG00000067369.14,22079.0041727844,-0.132995380403467,0.0441061762407976,-3.01534596146759,0.0025668628509172,0.00678948733872077,ENSG00000067369,TP53BP1
ENSG00000067445.22,5383.95728500018,0.184926251971502,0.0594195946492957,3.11220992103645,0.00185692405377375,0.00508730785251056,ENSG00000067445,TRO
ENSG00000067533.6,3097.27641154095,-0.0714854876698887,0.0728083417385052,-0.981831009510316,0.326183108529411,0.433118217666828,ENSG00000067533,RRP15
ENSG00000067560.14,14152.3930641334,0.0539066695030547,0.0459314535822205,1.17363299653816,0.240542058669069,0.339836998214122,ENSG00000067560,RHOA
ENSG00000067596.12,3905.54437778263,0.0332509418012799,0.0470596927878189,0.706569461708997,0.479834072234731,0.584113485472063,ENSG00000067596,DHX8
ENSG00000067601.9,439.912009244008,0.148403415510281,0.0890273226673999,1.66694236178151,0.095525866423716,0.158377802289201,ENSG00000067601,PMS2P4
ENSG00000067606.17,3658.75247649144,0.133841556220223,0.0545748375868898,2.45244076094832,0.0141890740446667,0.0306045538707626,ENSG00000067606,PRKCZ
ENSG00000067646.12,1192.90832011327,-0.553631648416562,0.0591534767564617,-9.3592410585754,8.03114817146506e-21,1.79543319619728e-19,ENSG00000067646,ZFY
ENSG00000067704.10,6181.03914810196,0.0632183927478556,0.0276742384422446,2.28437696234318,0.022349386305162,0.0455988453293367,ENSG00000067704,IARS2
ENSG00000067715.14,69449.7652045059,0.398064886982004,0.0302539595357991,13.1574475899916,1.54207747622762e-39,9.27017292407838e-38,ENSG00000067715,SYT1
ENSG00000067798.16,11709.5585005114,0.299565970726366,0.0505512356044612,5.92598711276464,3.10426932891939e-09,2.3637599908208e-08,ENSG00000067798,NAV3
ENSG00000067829.20,1427.70376436596,0.0380192990816301,0.0571216844035197,0.665584348196978,0.505676813442168,0.606406746596106,ENSG00000067829,IDH3G
ENSG00000067836.13,1356.18489806469,0.413242933555559,0.0514908661836739,8.02555801025902,1.01065483225598e-15,1.56185329796607e-14,ENSG00000067836,ROGDI
ENSG00000067840.13,7949.45891501572,0.0801540910369539,0.0495675003833599,1.61706945916244,0.105863288455991,0.172601395816387,ENSG00000067840,PDZD4
ENSG00000067842.18,2829.75223385498,0.190083710659723,0.0612864179077113,3.10156339934832,0.0019250164580062,0.00525437905244187,ENSG00000067842,ATP2B3
ENSG00000067900.8,3713.34157764334,0.146524124948133,0.0820039736238949,1.78679298664422,0.0739709533126111,0.127818877378579,ENSG00000067900,ROCK1
ENSG00000067955.15,16093.5969544033,0.544197853706702,0.0434514497090897,12.5242738124998,5.49923723639492e-36,2.90304271588511e-34,ENSG00000067955,CBFB
ENSG00000067992.17,2985.11043552518,-0.202822845381941,0.102629784886273,-1.97625714218045,0.048125660972584,0.0883863184416819,ENSG00000067992,PDK3
ENSG00000068001.14,868.987864172134,-0.194711174030295,0.0707657991169654,-2.75148696771538,0.00593253802999755,0.0143053664995851,ENSG00000068001,HYAL2
ENSG00000068024.18,3073.82885396548,-0.260749746685385,0.0491814034136389,-5.30179556879165,1.14669208182277e-07,7.00050501264397e-07,ENSG00000068024,HDAC4
ENSG00000068028.18,362.877466786256,-0.305172598347188,0.127752963233465,-2.38877119264541,0.0169048268201429,0.0356482450769176,ENSG00000068028,RASSF1
ENSG00000068078.20,1588.77294952494,-0.45800054291329,0.11923173444177,-3.84126377979487,0.000122402492901555,0.000436397537121207,ENSG00000068078,FGFR3
ENSG00000068097.16,1603.83404835575,-0.160554847409008,0.0577897584778788,-2.77825780272929,0.00546512386738106,0.0132966336695925,ENSG00000068097,HEATR6
ENSG00000068120.15,1713.43220732465,0.0600462193673539,0.0623735692593716,0.962686921405126,0.335704662013649,0.442952465190032,ENSG00000068120,COASY
ENSG00000068137.15,739.489209155706,-0.174599886213751,0.129458204850226,-1.34869695138868,0.177434325148749,0.265327881595915,ENSG00000068137,PLEKHH3
ENSG00000068305.18,6121.29456986256,-0.0410243053587167,0.0551356595344013,-0.744061206579383,0.45683944717219,0.563294960582613,ENSG00000068305,MEF2A
ENSG00000068308.15,3600.74212308682,0.136128151907784,0.0384443450362993,3.54091484142209,0.000398742253213209,0.00127119961161399,ENSG00000068308,OTUD5
ENSG00000068323.17,2801.50597185682,0.072653574771948,0.0563536046274294,1.28924449912801,0.19731309923882,0.28906737159941,ENSG00000068323,TFE3
ENSG00000068354.16,1053.176425881,0.120328736508678,0.09870574655843,1.21906515784719,0.222819462878635,0.319250054921561,ENSG00000068354,TBC1D25
ENSG00000068366.21,15176.8967829046,0.331158954626115,0.0788650872346818,4.19905646766957,2.68029480787245e-05,0.000109727024979177,ENSG00000068366,ACSL4
ENSG00000068383.19,3432.92680586209,-0.103719791301235,0.0451879456095421,-2.29529778134753,0.0217160646823887,0.044465553564135,ENSG00000068383,INPP5A
ENSG00000068394.11,1023.572866684,-0.048567577983878,0.0534485472978937,-0.908679102412048,0.363519538214582,0.47099716181582,ENSG00000068394,GPKOW
ENSG00000068400.13,4049.04596077995,0.0597412779149758,0.0572014191287268,1.04440202402205,0.296299427583075,0.400980828107901,ENSG00000068400,GRIPAP1
ENSG00000068438.15,1844.97120434871,0.0966588951110789,0.0530051135706994,1.82357679475874,0.0682160774096383,0.119352011777565,ENSG00000068438,FTSJ1
ENSG00000068489.13,2879.84101743469,-0.423845603106443,0.108380703408437,-3.9107109455561,9.20248496248006e-05,0.000336593947797961,ENSG00000068489,PRR11
ENSG00000068615.20,26612.3433893686,0.211195942713135,0.0398626576093631,5.29808987606306,1.17020367391685e-07,7.13018378229454e-07,ENSG00000068615,REEP1
ENSG00000068650.19,8433.47674827806,0.377829619388944,0.0608340406939429,6.21082563444719,5.27069325990384e-10,4.46533985957059e-09,ENSG00000068650,ATP11A
ENSG00000068654.17,4130.36579869901,-0.173967688965278,0.0762000926679513,-2.28303776116595,0.0224281441495545,0.0457298284802018,ENSG00000068654,POLR1A
ENSG00000068697.7,4267.12794004757,0.183543873273001,0.0647274299163307,2.83564284122291,0.00457335586941509,0.0113781471570953,ENSG00000068697,LAPTM4A
ENSG00000068724.17,475.829331655293,-0.296722933797131,0.132259436463932,-2.24349159296508,0.0248651313888078,0.0499130069929671,ENSG00000068724,TTC7A
ENSG00000068745.15,6292.94454593102,0.117515686359379,0.0367467605357526,3.19798764968799,0.00138390207139713,0.00391783362438791,ENSG00000068745,IP6K2
ENSG00000068784.13,1914.00081140651,-0.0528878429734307,0.0715536489799492,-0.739135511988367,0.459824714881082,0.565896534211569,ENSG00000068784,SRBD1
ENSG00000068796.19,28057.7785518352,-0.0883333638081334,0.032689603658129,-2.70218521863807,0.00688853769333336,0.0162805845709256,ENSG00000068796,KIF2A
ENSG00000068831.19,1408.94465903332,0.321266431446242,0.13281422433523,2.41891584319573,0.0155668412104533,0.0331832020644952,ENSG00000068831,RASGRP2
ENSG00000068878.15,4945.05889412076,-0.0110570309680931,0.0624938392355408,-0.176929935868061,0.859563424137579,0.903577213927756,ENSG00000068878,PSME4
ENSG00000068885.15,4146.49378101118,-0.00663075497035953,0.0483878850871392,-0.137033370200383,0.891004418302981,0.925554320922584,ENSG00000068885,IFT80
