barcode,platform,replicate,bc,leiden_labels_res20,cluster,n_genes,n_counts,percent_mito,umap_1,umap_2,donor_barcode,cluster_label,cell_type,junctions
Parse-1-01_28_66__sParse,Parse,1,01_28_66__sParse,14,14,6520,22372,0.0715179688896835,0.55617166,-8.177747,01_28_66__sParse-1,14,14,4278
Parse-1-01_29_10__sParse,Parse,1,01_29_10__sParse,3,Glutamatergic neuron,4338,13736,0.473209085614444,11.88417,5.8078494,01_29_10__sParse-1,Glu 1,Glutamatergic,2363
Parse-1-01_29_26__sParse,Parse,1,01_29_26__sParse,4,Glutamatergic neuron-2,6418,23003,0.14345954875451,9.935702,7.4657717,01_29_26__sParse-1,Glu 2,Glutamatergic,4370
Parse-1-01_29_37__sParse,Parse,1,01_29_37__sParse,8,OPC,3404,9288,0.452196382428941,2.0964515,19.544239,01_29_37__sParse-1,OPC 1,OPC,1377
Parse-1-01_29_96__sParse,Parse,1,01_29_96__sParse,4,Glutamatergic neuron-2,1299,2126,3.24553151458137,9.704302,8.37872,01_29_96__sParse-1,Glu 2,Glutamatergic,568
Parse-1-01_30_43__sParse,Parse,1,01_30_43__sParse,5,Mural-3,1198,1759,0.113700966458215,2.0981154,7.0417194,01_30_43__sParse-1,Mural 3,Mural,367
Parse-1-01_30_59__sParse,Parse,1,01_30_59__sParse,16,GABAergic SST interneuron,880,1223,0.163532297628782,-7.6514378,9.471385,01_30_59__sParse-1,SST 1,GABAergic,275
Parse-1-01_31_09__sParse,Parse,1,01_31_09__sParse,10,Glutamatergic neuron-5,4263,10612,0.160196004523181,7.894868,4.97728,01_31_09__sParse-1,Glu 5,Glutamatergic,2087
Parse-1-01_31_25__sParse,Parse,1,01_31_25__sParse,1,Mural,3108,6149,0.260204911367702,4.6848288,10.608652,01_31_25__sParse-1,Mural 1,Mural,1137
Parse-1-01_31_30__sParse,Parse,1,01_31_30__sParse,8,OPC,1853,3761,1.24966764158469,2.3864255,20.405733,01_31_30__sParse-1,OPC 1,OPC,627
Parse-1-01_31_37__sParse,Parse,1,01_31_37__sParse,3,Glutamatergic neuron,2282,5055,0.771513353115727,10.172815,5.959282,01_31_37__sParse-1,Glu 1,Glutamatergic,941
Parse-1-01_31_61__sParse,Parse,1,01_31_61__sParse,4,Glutamatergic neuron-2,5422,19874,0.115729093287713,12.155452,8.297699,01_31_61__sParse-1,Glu 2,Glutamatergic,3931
Parse-1-01_31_85__sParse,Parse,1,01_31_85__sParse,17,Glutamatergic neuron-6,2088,3516,0,-2.8205054,10.830148,01_31_85__sParse-1,Glu 6,Glutamatergic,890
Parse-1-01_32_06__sParse,Parse,1,01_32_06__sParse,5,Mural-3,5032,14358,0.181083716395041,3.6659272,5.706527,01_32_06__sParse-1,Mural 3,Mural,2773
Parse-1-01_33_23__sParse,Parse,1,01_33_23__sParse,6,GABAergic VIP interneuron,4788,17771,0.21945866861741,-3.250547,18.395723,01_33_23__sParse-1,VIP 1,GABAergic,2718
Parse-1-01_33_42__sParse,Parse,1,01_33_42__sParse,3,Glutamatergic neuron,2940,6856,0.277129521586931,11.345915,6.330529,01_33_42__sParse-1,Glu 1,Glutamatergic,1237
Parse-1-01_33_44__sParse,Parse,1,01_33_44__sParse,2,Mural-2,4115,9697,0.28874909765907,-1.9220179,6.9438376,01_33_44__sParse-1,Mural 2,Mural,2181
Parse-1-01_33_50__sParse,Parse,1,01_33_50__sParse,7,Glutamatergic neuron-3,6068,21008,0.138042650418888,0.45738918,-3.554319,01_33_50__sParse-1,Glu 3,Glutamatergic,3945
Parse-1-01_33_71__sParse,Parse,1,01_33_71__sParse,3,Glutamatergic neuron,6241,26303,0.239516404972817,12.654414,6.6380897,01_33_71__sParse-1,Glu 1,Glutamatergic,4914
Parse-1-01_33_95__sParse,Parse,1,01_33_95__sParse,20,Microglia,1970,3804,1.10410094637224,21.487352,3.6706414,01_33_95__sParse-1,Microglia 1,Microglia,575
Parse-1-01_34_14__sParse,Parse,1,01_34_14__sParse,7,Glutamatergic neuron-3,3455,8096,0.0617588932806324,-2.3122365,-3.0549254,01_34_14__sParse-1,Glu 3,Glutamatergic,1546
Parse-1-01_34_18__sParse,Parse,1,01_34_18__sParse,11,GABAergic PVALB interneuron,2395,5481,0.456121145776318,-9.069098,7.0292974,01_34_18__sParse-1,PVALB 1,GABAergic,891
Parse-1-01_34_30__sParse,Parse,1,01_34_30__sParse,5,Mural-3,2350,4276,0.187090739008419,2.0849955,5.556176,01_34_30__sParse-1,Mural 3,Mural,1258
Parse-1-01_34_32__sParse,Parse,1,01_34_32__sParse,3,Glutamatergic neuron,1318,2250,0.933333333333334,10.249415,7.193294,01_34_32__sParse-1,Glu 1,Glutamatergic,477
Parse-1-01_34_77__sParse,Parse,1,01_34_77__sParse,7,Glutamatergic neuron-3,2389,5388,0.463994060876021,-2.2351537,-3.583609,01_34_77__sParse-1,Glu 3,Glutamatergic,939
Parse-1-01_35_12__sParse,Parse,1,01_35_12__sParse,3,Glutamatergic neuron,3320,6847,1.00774061632832,11.003185,6.942093,01_35_12__sParse-1,Glu 1,Glutamatergic,1590
Parse-1-01_35_32__sParse,Parse,1,01_35_32__sParse,3,Glutamatergic neuron,1987,3890,0.822622107969152,11.601816,6.664378,01_35_32__sParse-1,Glu 1,Glutamatergic,746
Parse-1-01_35_79__sParse,Parse,1,01_35_79__sParse,5,Mural-3,2572,5948,1.66442501681237,3.2832375,5.0021553,01_35_79__sParse-1,Mural 3,Mural,852
Parse-1-01_35_84__sParse,Parse,1,01_35_84__sParse,3,Glutamatergic neuron,915,1281,0,10.120602,5.312024,01_35_84__sParse-1,Glu 1,Glutamatergic,238
Parse-1-01_36_26__sParse,Parse,1,01_36_26__sParse,2,Mural-2,5286,15944,0.451580531861515,-2.153188,5.3281465,01_36_26__sParse-1,Mural 2,Mural,2593
Parse-1-01_36_37__sParse,Parse,1,01_36_37__sParse,3,Glutamatergic neuron,1087,1556,0,10.023446,5.5165334,01_36_37__sParse-1,Glu 1,Glutamatergic,375
Parse-1-01_37_01__sParse,Parse,1,01_37_01__sParse,14,14,3389,7189,0.013910140492419,0.93951315,-8.6327095,01_37_01__sParse-1,14,14,1887
Parse-1-01_37_07__sParse,Parse,1,01_37_07__sParse,1,Mural,2603,4730,0.887949260042283,3.9294138,8.937893,01_37_07__sParse-1,Mural 1,Mural,984
Parse-1-01_37_25__sParse,Parse,1,01_37_25__sParse,4,Glutamatergic neuron-2,4321,10287,0.456887333527754,10.047098,8.087737,01_37_25__sParse-1,Glu 2,Glutamatergic,3525
Parse-1-01_37_32__sParse,Parse,1,01_37_32__sParse,3,Glutamatergic neuron,799,1267,1.10497237569061,9.661772,6.5516844,01_37_32__sParse-1,Glu 1,Glutamatergic,158
Parse-1-01_38_26__sParse,Parse,1,01_38_26__sParse,8,OPC,4513,15135,0.634291377601586,2.2055416,19.3707,01_38_26__sParse-1,OPC 1,OPC,2527
Parse-1-01_38_35__sParse,Parse,1,01_38_35__sParse,4,Glutamatergic neuron-2,3590,8176,0.0122309197651663,9.414457,8.240767,01_38_35__sParse-1,Glu 2,Glutamatergic,2383
Parse-1-01_38_42__sParse,Parse,1,01_38_42__sParse,18,GABAergic neuron,726,1179,0.424088210347752,-2.0614243,24.058884,01_38_42__sParse-1,GABAergic 1,GABAergic,163
Parse-1-01_39_03__sParse,Parse,1,01_39_03__sParse,12,12,2688,6274,0.924450111571565,5.564194,11.267782,01_39_03__sParse-1,12,12,984
Parse-1-01_39_43__sParse,Parse,1,01_39_43__sParse,12,12,1777,3316,0.693606755126659,6.455771,12.517745,01_39_43__sParse-1,12,12,519
Parse-1-01_39_50__sParse,Parse,1,01_39_50__sParse,3,Glutamatergic neuron,2614,5935,0.134793597304128,10.649579,5.7594585,01_39_50__sParse-1,Glu 1,Glutamatergic,1053
Parse-1-01_39_52__sParse,Parse,1,01_39_52__sParse,3,Glutamatergic neuron,3514,7571,0.0792497688548408,11.870134,7.1089377,01_39_52__sParse-1,Glu 1,Glutamatergic,1188
Parse-1-01_39_65__sParse,Parse,1,01_39_65__sParse,3,Glutamatergic neuron,1927,3405,0.0293685756240822,10.775183,5.727002,01_39_65__sParse-1,Glu 1,Glutamatergic,525
Parse-1-01_39_74__sParse,Parse,1,01_39_74__sParse,3,Glutamatergic neuron,2601,4823,0.0414679659962679,11.954751,6.88935,01_39_74__sParse-1,Glu 1,Glutamatergic,851
Parse-1-01_39_79__sParse,Parse,1,01_39_79__sParse,18,GABAergic neuron,1700,3284,0.700365408038977,-1.7339058,24.441545,01_39_79__sParse-1,GABAergic 1,GABAergic,455
Parse-1-01_39_92__sParse,Parse,1,01_39_92__sParse,1,Mural,881,1457,0.411805078929307,3.2483244,9.111078,01_39_92__sParse-1,Mural 1,Mural,162
Parse-1-01_40_26__sParse,Parse,1,01_40_26__sParse,3,Glutamatergic neuron,1811,2878,0.0694927032661571,10.618711,5.170438,01_40_26__sParse-1,Glu 1,Glutamatergic,734
Parse-1-01_40_32__sParse,Parse,1,01_40_32__sParse,12,12,2587,5946,0.908173562058527,4.257894,11.903616,01_40_32__sParse-1,12,12,963
Parse-1-01_40_68__sParse,Parse,1,01_40_68__sParse,15,Mural-5,1492,2348,0.0851788756388416,3.3740315,11.078223,01_40_68__sParse-1,Mural 5,Mural,468
Parse-1-01_40_81__sParse,Parse,1,01_40_81__sParse,16,GABAergic SST interneuron,1579,2454,0.0814995925020375,-7.528114,9.35042,01_40_81__sParse-1,SST 1,GABAergic,812
Parse-1-01_40_96__sParse,Parse,1,01_40_96__sParse,8,OPC,3272,7493,0.186841051648205,2.3635437,19.82534,01_40_96__sParse-1,OPC 1,OPC,1082
Parse-1-01_41_13__sParse,Parse,1,01_41_13__sParse,2,Mural-2,3790,8613,0.0348310693138279,-0.066911116,5.5442586,01_41_13__sParse-1,Mural 2,Mural,1747
Parse-1-01_41_21__sParse,Parse,1,01_41_21__sParse,5,Mural-3,3121,6466,0.680482523971543,3.2092788,6.4311776,01_41_21__sParse-1,Mural 3,Mural,1345
Parse-1-01_41_79__sParse,Parse,1,01_41_79__sParse,10,Glutamatergic neuron-5,5243,15534,0.0257499678125402,8.11992,4.9768844,01_41_79__sParse-1,Glu 5,Glutamatergic,3445
Parse-1-01_42_17__sParse,Parse,1,01_42_17__sParse,4,Glutamatergic neuron-2,2389,5197,0.288628054646912,9.961374,9.72735,01_42_17__sParse-1,Glu 2,Glutamatergic,987
Parse-1-01_42_75__sParse,Parse,1,01_42_75__sParse,12,12,1470,2612,1.26339969372129,3.6803818,11.114156,01_42_75__sParse-1,12,12,639
Parse-1-01_42_82__sParse,Parse,1,01_42_82__sParse,10,Glutamatergic neuron-5,965,1693,0.413467217956291,7.870579,5.7991443,01_42_82__sParse-1,Glu 5,Glutamatergic,374
Parse-1-01_42_96__sParse,Parse,1,01_42_96__sParse,14,14,2398,4294,0.186306474149977,1.676451,-8.259724,01_42_96__sParse-1,14,14,1252
Parse-1-01_43_49__sParse,Parse,1,01_43_49__sParse,8,OPC,3077,6418,0.015581177937052,3.0430827,20.80579,01_43_49__sParse-1,OPC 1,OPC,1439
Parse-1-01_43_88__sParse,Parse,1,01_43_88__sParse,6,GABAergic VIP interneuron,1763,3272,0.275061124694377,-1.0976828,17.039589,01_43_88__sParse-1,VIP 1,GABAergic,693
Parse-1-01_44_54__sParse,Parse,1,01_44_54__sParse,11,GABAergic PVALB interneuron,1317,2400,0.916666666666667,-8.334705,6.041789,01_44_54__sParse-1,PVALB 1,GABAergic,482
Parse-1-01_44_85__sParse,Parse,1,01_44_85__sParse,1,Mural,3785,7934,0.252079657171666,5.0455394,10.071335,01_44_85__sParse-1,Mural 1,Mural,2142
Parse-1-01_44_86__sParse,Parse,1,01_44_86__sParse,3,Glutamatergic neuron,3014,7150,0.041958041958042,11.93336,6.996137,01_44_86__sParse-1,Glu 1,Glutamatergic,1125
Parse-1-01_45_12__sParse,Parse,1,01_45_12__sParse,3,Glutamatergic neuron,3689,8232,0.0242954324586978,11.461846,7.4309072,01_45_12__sParse-1,Glu 1,Glutamatergic,2070
Parse-1-01_45_14__sParse,Parse,1,01_45_14__sParse,7,Glutamatergic neuron-3,912,1583,3.41124447252053,-1.9699336,-2.5987272,01_45_14__sParse-1,Glu 3,Glutamatergic,274
Parse-1-01_45_20__sParse,Parse,1,01_45_20__sParse,10,Glutamatergic neuron-5,6192,21289,0.159706890882615,7.5249796,4.5892653,01_45_20__sParse-1,Glu 5,Glutamatergic,4463
Parse-1-01_45_54__sParse,Parse,1,01_45_54__sParse,3,Glutamatergic neuron,2099,3676,0.190424374319913,10.093616,6.7857513,01_45_54__sParse-1,Glu 1,Glutamatergic,733
Parse-1-01_45_70__sParse,Parse,1,01_45_70__sParse,13,Mural-4,1100,1923,0.208008320332813,18.125599,3.3868868,01_45_70__sParse-1,Mural 4,Mural,344
Parse-1-01_45_77__sParse,Parse,1,01_45_77__sParse,3,Glutamatergic neuron,1264,1777,0.112549240292628,10.689168,5.180875,01_45_77__sParse-1,Glu 1,Glutamatergic,721
Parse-1-01_45_81__sParse,Parse,1,01_45_81__sParse,2,Mural-2,1855,3561,1.60067396798652,0.5905433,5.43103,01_45_81__sParse-1,Mural 2,Mural,583
Parse-1-01_45_85__sParse,Parse,1,01_45_85__sParse,2,Mural-2,1130,1957,1.02197240674502,-0.16952999,6.5685773,01_45_85__sParse-1,Mural 2,Mural,269
Parse-1-01_46_04__sParse,Parse,1,01_46_04__sParse,9,Glutamatergic neuron-4,5735,17265,0.052128583840139,8.979018,12.253669,01_46_04__sParse-1,Glu 4,Glutamatergic,3391
Parse-1-01_46_30__sParse,Parse,1,01_46_30__sParse,12,12,3993,9311,0.322199548920632,4.966978,11.551474,01_46_30__sParse-1,12,12,1678
Parse-1-01_46_54__sParse,Parse,1,01_46_54__sParse,11,GABAergic PVALB interneuron,2020,4441,0.270209412294528,-8.547215,6.6838627,01_46_54__sParse-1,PVALB 1,GABAergic,879
Parse-1-01_46_59__sParse,Parse,1,01_46_59__sParse,3,Glutamatergic neuron,4876,13604,0.0294031167303734,12.146363,6.716475,01_46_59__sParse-1,Glu 1,Glutamatergic,2632
Parse-1-01_46_70__sParse,Parse,1,01_46_70__sParse,1,Mural,2512,4692,0.383631713554987,4.724407,10.075839,01_46_70__sParse-1,Mural 1,Mural,731
Parse-1-01_46_91__sParse,Parse,1,01_46_91__sParse,17,Glutamatergic neuron-6,3781,9028,0.287992910943731,-3.0240395,11.08653,01_46_91__sParse-1,Glu 6,Glutamatergic,1604
Parse-1-01_47_14__sParse,Parse,1,01_47_14__sParse,8,OPC,3014,7014,0.527516395779869,2.778801,20.232697,01_47_14__sParse-1,OPC 1,OPC,1277
Parse-1-01_48_17__sParse,Parse,1,01_48_17__sParse,3,Glutamatergic neuron,4658,12243,0.0735113942661113,10.702291,6.7249665,01_48_17__sParse-1,Glu 1,Glutamatergic,2742
Parse-1-01_48_26__sParse,Parse,1,01_48_26__sParse,6,GABAergic VIP interneuron,828,1349,0.370644922164566,-2.5174336,16.016891,01_48_26__sParse-1,VIP 1,GABAergic,284
Parse-1-01_48_31__sParse,Parse,1,01_48_31__sParse,1,Mural,1024,1462,0.478796169630643,3.3702955,10.184489,01_48_31__sParse-1,Mural 1,Mural,408
Parse-1-01_48_32__sParse,Parse,1,01_48_32__sParse,9,Glutamatergic neuron-4,7517,30014,0.113280469114413,9.859081,10.9156685,01_48_32__sParse-1,Glu 4,Glutamatergic,7310
Parse-1-01_48_46__sParse,Parse,1,01_48_46__sParse,1,Mural,2782,6485,0.940632228218967,4.127953,9.60257,01_48_46__sParse-1,Mural 1,Mural,1112
Parse-1-01_48_78__sParse,Parse,1,01_48_78__sParse,14,14,4311,11036,0.0906125407756434,0.9574065,-8.563913,01_48_78__sParse-1,14,14,2306
Parse-1-01_48_94__sParse,Parse,1,01_48_94__sParse,5,Mural-3,3433,7335,0.32719836400818,1.5271665,5.0472584,01_48_94__sParse-1,Mural 3,Mural,1630
Parse-1-01_49_24__sParse,Parse,1,01_49_24__sParse,10,Glutamatergic neuron-5,6080,20813,0.240234468841589,7.8701477,4.7483373,01_49_24__sParse-1,Glu 5,Glutamatergic,4758
Parse-1-01_49_31__sParse,Parse,1,01_49_31__sParse,4,Glutamatergic neuron-2,3551,7628,0.183534347142108,10.574133,9.129646,01_49_31__sParse-1,Glu 2,Glutamatergic,1523
Parse-1-01_49_42__sParse,Parse,1,01_49_42__sParse,4,Glutamatergic neuron-2,2309,4174,0,9.72123,7.7861285,01_49_42__sParse-1,Glu 2,Glutamatergic,985
Parse-1-01_49_51__sParse,Parse,1,01_49_51__sParse,4,Glutamatergic neuron-2,5531,16992,0.0765065913370998,10.950119,10.029769,01_49_51__sParse-1,Glu 2,Glutamatergic,3507
Parse-1-01_49_54__sParse,Parse,1,01_49_54__sParse,1,Mural,1463,2299,0.130491518051327,3.2837744,10.088288,01_49_54__sParse-1,Mural 1,Mural,432
Parse-1-01_50_71__sParse,Parse,1,01_50_71__sParse,15,Mural-5,3081,6258,0.175775007989773,2.8843424,11.609415,01_50_71__sParse-1,Mural 5,Mural,1162
Parse-1-01_51_57__sParse,Parse,1,01_51_57__sParse,13,Mural-4,1493,2478,0.0403551251008878,18.009315,7.306446,01_51_57__sParse-1,Mural 4,Mural,526
Parse-1-01_51_75__sParse,Parse,1,01_51_75__sParse,8,OPC,2521,4828,0.0621375310687655,1.8009816,20.52631,01_51_75__sParse-1,OPC 1,OPC,749
Parse-1-01_51_83__sParse,Parse,1,01_51_83__sParse,12,12,1815,3557,0.506044419454597,5.3394575,11.463055,01_51_83__sParse-1,12,12,673
Parse-1-01_51_88__sParse,Parse,1,01_51_88__sParse,10,Glutamatergic neuron-5,1454,2545,0.0392927308447937,8.212303,5.2531476,01_51_88__sParse-1,Glu 5,Glutamatergic,381
Parse-1-01_52_16__sParse,Parse,1,01_52_16__sParse,4,Glutamatergic neuron-2,2524,5732,0.052337752965806,10.4373,10.156035,01_52_16__sParse-1,Glu 2,Glutamatergic,1007
Parse-1-01_52_47__sParse,Parse,1,01_52_47__sParse,2,Mural-2,3768,8243,0.04852602207934,-0.7745095,4.662043,01_52_47__sParse-1,Mural 2,Mural,2008
Parse-1-01_52_54__sParse,Parse,1,01_52_54__sParse,13,Mural-4,2211,4495,0.444938820912125,18.852781,6.359784,01_52_54__sParse-1,Mural 4,Mural,999
Parse-1-01_52_73__sParse,Parse,1,01_52_73__sParse,1,Mural,4427,10817,0.175649440695202,5.6084785,8.952914,01_52_73__sParse-1,Mural 1,Mural,2877
Parse-1-01_52_81__sParse,Parse,1,01_52_81__sParse,2,Mural-2,2227,5000,0.46,0.088003404,3.7916727,01_52_81__sParse-1,Mural 2,Mural,723
Parse-1-01_53_06__sParse,Parse,1,01_53_06__sParse,18,GABAergic neuron,2767,5185,0.906460945033751,-1.552724,24.080172,01_53_06__sParse-1,GABAergic 1,GABAergic,1371
Parse-1-01_53_36__sParse,Parse,1,01_53_36__sParse,2,Mural-2,3506,7683,0.182220486789015,-1.7280891,6.4078918,01_53_36__sParse-1,Mural 2,Mural,1535
Parse-1-01_53_49__sParse,Parse,1,01_53_49__sParse,2,Mural-2,3490,7610,0.0919842312746387,-1.1470497,5.014593,01_53_49__sParse-1,Mural 2,Mural,1759
Parse-1-01_53_51__sParse,Parse,1,01_53_51__sParse,9,Glutamatergic neuron-4,2798,5466,0.0182949140139041,8.84164,10.455613,01_53_51__sParse-1,Glu 4,Glutamatergic,941
Parse-1-01_53_54__sParse,Parse,1,01_53_54__sParse,9,Glutamatergic neuron-4,1092,1986,0,8.601336,9.025664,01_53_54__sParse-1,Glu 4,Glutamatergic,276
Parse-1-01_53_94__sParse,Parse,1,01_53_94__sParse,14,14,2302,4168,0.479846449136276,1.9591935,-8.362523,01_53_94__sParse-1,14,14,791
Parse-1-01_54_17__sParse,Parse,1,01_54_17__sParse,11,GABAergic PVALB interneuron,795,1294,9.50540958268934,-7.994013,7.643015,01_54_17__sParse-1,PVALB 1,GABAergic,178
Parse-1-01_54_70__sParse,Parse,1,01_54_70__sParse,4,Glutamatergic neuron-2,2628,5433,0.0184060371801951,8.9612875,6.741844,01_54_70__sParse-1,Glu 2,Glutamatergic,1479
Parse-1-01_55_06__sParse,Parse,1,01_55_06__sParse,1,Mural,1323,1992,2.35943775100402,3.8034098,10.159478,01_55_06__sParse-1,Mural 1,Mural,409
Parse-1-01_55_08__sParse,Parse,1,01_55_08__sParse,11,GABAergic PVALB interneuron,2112,4198,2.02477370176274,-8.658727,5.615143,01_55_08__sParse-1,PVALB 1,GABAergic,942
Parse-1-01_55_23__sParse,Parse,1,01_55_23__sParse,9,Glutamatergic neuron-4,4860,12918,0.100634773184704,9.654216,10.604914,01_55_23__sParse-1,Glu 4,Glutamatergic,3211
Parse-1-01_55_38__sParse,Parse,1,01_55_38__sParse,8,OPC,855,1412,2.19546742209632,1.7312423,20.993248,01_55_38__sParse-1,OPC 1,OPC,228
Parse-1-01_55_51__sParse,Parse,1,01_55_51__sParse,1,Mural,1330,1962,0.509683995922528,2.937532,9.90974,01_55_51__sParse-1,Mural 1,Mural,397
Parse-1-01_55_66__sParse,Parse,1,01_55_66__sParse,16,GABAergic SST interneuron,1352,2052,0.341130604288499,-7.994495,9.152822,01_55_66__sParse-1,SST 1,GABAergic,676
Parse-1-01_55_67__sParse,Parse,1,01_55_67__sParse,10,Glutamatergic neuron-5,1801,2861,0.524292205522545,1.440888,7.2688646,01_55_67__sParse-1,Glu 5,Glutamatergic,1047
Parse-1-01_55_88__sParse,Parse,1,01_55_88__sParse,2,Mural-2,3821,8288,0.0965250965250965,0.8456185,5.447416,01_55_88__sParse-1,Mural 2,Mural,1878
Parse-1-01_56_31__sParse,Parse,1,01_56_31__sParse,10,Glutamatergic neuron-5,2474,4570,0.262582056892779,0.9771496,5.748974,01_56_31__sParse-1,Glu 5,Glutamatergic,754
Parse-1-01_56_44__sParse,Parse,1,01_56_44__sParse,2,Mural-2,2899,6359,1.00644755464696,-0.6244746,4.899022,01_56_44__sParse-1,Mural 2,Mural,1148
Parse-1-01_56_67__sParse,Parse,1,01_56_67__sParse,13,Mural-4,1577,2955,0.338409475465313,19.01704,7.1907563,01_56_67__sParse-1,Mural 4,Mural,712
Parse-1-01_56_74__sParse,Parse,1,01_56_74__sParse,12,12,3085,6258,0.0958772770853307,5.084847,11.945261,01_56_74__sParse-1,12,12,1389
Parse-1-01_56_79__sParse,Parse,1,01_56_79__sParse,4,Glutamatergic neuron-2,4520,11323,0.176631634725779,9.481196,7.7966847,01_56_79__sParse-1,Glu 2,Glutamatergic,2389
Parse-1-01_56_83__sParse,Parse,1,01_56_83__sParse,19,Endothelial,1285,2304,0.390625,13.156577,-1.4909811,01_56_83__sParse-1,Endo 1,Endothelial,462
Parse-1-01_57_01__sParse,Parse,1,01_57_01__sParse,2,Mural-2,3665,8308,0.192585459797785,-1.6724697,6.6131573,01_57_01__sParse-1,Mural 2,Mural,1734
Parse-1-01_57_12__sParse,Parse,1,01_57_12__sParse,7,Glutamatergic neuron-3,3826,9010,0.144284128745838,0.4608592,-3.2385058,01_57_12__sParse-1,Glu 3,Glutamatergic,1521
Parse-1-01_57_21__sParse,Parse,1,01_57_21__sParse,10,Glutamatergic neuron-5,4173,10915,0.403114979386166,8.1653805,4.7024393,01_57_21__sParse-1,Glu 5,Glutamatergic,1871
Parse-1-01_57_33__sParse,Parse,1,01_57_33__sParse,12,12,2834,6670,1.2743628185907,3.842698,12.4407,01_57_33__sParse-1,12,12,1000
Parse-1-01_57_34__sParse,Parse,1,01_57_34__sParse,8,OPC,2147,4636,0.776531492666091,1.682505,20.42761,01_57_34__sParse-1,OPC 1,OPC,584
Parse-1-01_57_58__sParse,Parse,1,01_57_58__sParse,7,Glutamatergic neuron-3,2378,4433,0.428603654410106,-2.2874668,-3.0001183,01_57_58__sParse-1,Glu 3,Glutamatergic,1007
Parse-1-01_57_73__sParse,Parse,1,01_57_73__sParse,11,GABAergic PVALB interneuron,1238,2237,0.134108180599017,-8.167972,7.270694,01_57_73__sParse-1,PVALB 1,GABAergic,447
Parse-1-01_58_03__sParse,Parse,1,01_58_03__sParse,4,Glutamatergic neuron-2,3776,8748,0.0342935528120713,10.560721,8.860763,01_58_03__sParse-1,Glu 2,Glutamatergic,1834
Parse-1-01_58_09__sParse,Parse,1,01_58_09__sParse,3,Glutamatergic neuron,6006,25247,0.348556264110587,12.5424595,6.2275615,01_58_09__sParse-1,Glu 1,Glutamatergic,4648
Parse-1-01_58_14__sParse,Parse,1,01_58_14__sParse,1,Mural,5603,16927,0.330832397944113,5.715052,10.023835,01_58_14__sParse-1,Mural 1,Mural,3149
Parse-1-01_58_50__sParse,Parse,1,01_58_50__sParse,6,GABAergic VIP interneuron,841,1411,0.921332388377038,-0.19385967,16.072065,01_58_50__sParse-1,VIP 1,GABAergic,189
Parse-1-01_58_54__sParse,Parse,1,01_58_54__sParse,11,GABAergic PVALB interneuron,1113,1883,3.39883165161976,-7.878793,6.078803,01_58_54__sParse-1,PVALB 1,GABAergic,365
Parse-1-01_59_18__sParse,Parse,1,01_59_18__sParse,10,Glutamatergic neuron-5,4154,10446,0.306337354011105,7.5210085,5.1589775,01_59_18__sParse-1,Glu 5,Glutamatergic,2084
Parse-1-01_59_46__sParse,Parse,1,01_59_46__sParse,20,Microglia,1026,1628,12.2850122850123,21.474249,3.1072538,01_59_46__sParse-1,Microglia 1,Microglia,162
Parse-1-01_59_66__sParse,Parse,1,01_59_66__sParse,19,Endothelial,2130,4528,0.132508833922262,10.929545,-3.4984288,01_59_66__sParse-1,Endo 1,Endothelial,1371
Parse-1-01_59_79__sParse,Parse,1,01_59_79__sParse,18,GABAergic neuron,3187,8519,0.551707946942129,-1.7274102,24.419424,01_59_79__sParse-1,GABAergic 1,GABAergic,1530
Parse-1-01_60_35__sParse,Parse,1,01_60_35__sParse,11,GABAergic PVALB interneuron,1013,1725,1.56521739130435,-8.314584,6.957655,01_60_35__sParse-1,PVALB 1,GABAergic,280
Parse-1-01_61_12__sParse,Parse,1,01_61_12__sParse,2,Mural-2,2494,4344,1.28913443830571,-0.7190058,6.677985,01_61_12__sParse-1,Mural 2,Mural,840
Parse-1-01_61_14__sParse,Parse,1,01_61_14__sParse,2,Mural-2,4865,12976,0.177250308261406,-0.6204057,4.633308,01_61_14__sParse-1,Mural 2,Mural,2755
Parse-1-01_61_29__sParse,Parse,1,01_61_29__sParse,4,Glutamatergic neuron-2,2885,5801,0.0344768143423548,10.8874445,8.627723,01_61_29__sParse-1,Glu 2,Glutamatergic,913
Parse-1-01_61_30__sParse,Parse,1,01_61_30__sParse,11,GABAergic PVALB interneuron,2140,4451,1.46034598966524,-8.824034,6.180338,01_61_30__sParse-1,PVALB 1,GABAergic,784
